id,name,party,partyLabel,votes,election,electionLabel,ranking
Q16023329,David Vaughan,Q9630,Labour Party (UK),13701,Q3084294,General election 1923,2
Q4879027,Beddoe Rees,Q6974098,"National Liberal Party (UK, 1922)",16199,Q3084303,General election 1922,1
Q16023329,David Vaughan,Q9630,Labour Party (UK),12650,Q3084303,General election 1922,2
Q5921696,Howell Davies,Q622441,Liberal Party (UK),13761,Q3042701,General election 1918,1
Q42291554,Thomas Lewis,Q9630,Labour Party (UK),6409,Q3042701,General election 1918,2
Q5921696,Howell Davies,Q622441,Liberal Party (UK),6895,Q3076583,General election Dec 1910,1
,J.T. Francombe,Q9626,Conservative Party (UK),6757,Q3076583,General election Dec 1910,2
Q5921696,Howell Davies,Q622441,Liberal Party (UK),7281,Q3075752,General election Jan 1910,1
,H.W. Chatterton,Q9626,Conservative Party (UK),7010,Q3075752,General election Jan 1910,2
Q5921696,Howell Davies,Q622441,Liberal Party (UK),7964,Q3076606,General election 1906,1
Q553229,Walter Long,Q9626,Conservative Party (UK),5272,Q3076606,General election 1906,2
Q553229,Walter Long,Q9626,Conservative Party (UK),5470,Q918358,General election 1900,1
Q5921696,Howell Davies,Q622441,Liberal Party (UK),4859,Q918358,General election 1900,2
Q5345462,Edward Stock Hill,Q9626,Conservative Party (UK),5190,Q7888019,General election 1895,1
Q6250823,John O'Connor Power,Q622441,Liberal Party (UK),4431,Q7888019,General election 1895,2
Q5345462,Edward Stock Hill,Q9626,Conservative Party (UK),4990,Q7888018,General election 1892,1
Q8020420,William Wills,Q622441,Liberal Party (UK),4442,Q7888018,General election 1892,2
Q5345462,Edward Stock Hill,Q9626,Conservative Party (UK),4447,Q7888016,General election 1886,1
Q6282664,Joseph Dodge Weston,Q622441,Liberal Party (UK),3423,Q7888016,General election 1886,2
Q6282664,Joseph Dodge Weston,Q622441,Liberal Party (UK),4217,Q3397257,General election 1885,1
Q5345462,Edward Stock Hill,Q9626,Conservative Party (UK),4121,Q3397257,General election 1885,2
